meetings.name,meetings.bfExchangeEventId,meetings.races.bfExchangeMarketId,meetings.races.name,meetings.races.number,meetings.races.comment,meetings.races.runners.bfExchangeSelectionId,meetings.races.runners.name,meetings.races.runners.number,meetings.races.runners.ratedPrice,meetings.races.runners.early_speed
Angle Park,35405289,1.255706942,R10 342m N/G,10,,84266970,Red Said So,1,2.4,0.6301128307441763
Angle Park,35405289,1.255706942,R10 342m N/G,10,,69755788,Chicken Knight,2,17.78,0.48967398458577716
Angle Park,35405289,1.255706942,R10 342m N/G,10,,68712740,Shaka Goes Bang,4,13.33,0.606407156323371
Angle Park,35405289,1.255706942,R10 342m N/G,10,,82155541,Binnaway Pearl,6,2.21,0.6141424335695916
Angle Park,35405289,1.255706945,R11 342m N/G,11,,69352911,Victa Bob,1,9.61,0.25258657074654767
Angle Park,35405289,1.255706945,R11 342m N/G,11,,79491810,Ouzo And Coke,2,6.51,0.49412077213188166
Angle Park,35405289,1.255706945,R11 342m N/G,11,,50758617,Deep Purple,4,4.58,0.47534410503998714
Angle Park,35405289,1.255706945,R11 342m N/G,11,,63609708,Brindle Benny,6,2.1,0.6439384604391571
Angle Park,35405289,1.255706945,R11 342m N/G,11,,74616225,Sebon Disco,8,20.75,0.5127061617665853
Angle Park,35405289,1.255706948,R12 342m N/G,12,,70533990,Lockaba Nitro,1,3.4,0.3949423177648105
Angle Park,35405289,1.255706948,R12 342m N/G,12,,63552493,Charlies Harley,2,3.47,0.5195150987462799
Angle Park,35405289,1.255706948,R12 342m N/G,12,,61337873,Christoff,4,59.02,0.4113007440976766
Angle Park,35405289,1.255706948,R12 342m N/G,12,,76755092,Bella Maple,5,4.77,0.5997425674576266
Angle Park,35405289,1.255706948,R12 342m N/G,12,,85059768,Bonnie Diva,7,5.37,0.4713335210571435
Angle Park,35405289,1.255706948,R12 342m N/G,12,,62033351,Searing Lass,8,222.45,0.41810782784039846
Angle Park,35405289,1.255706936,R8 342m N/G,8,,72312197,Aston Biden,1,12.27,0.449888722894049
Angle Park,35405289,1.255706936,R8 342m N/G,8,,61288772,Hes No Diva,2,5.33,0.5521310679679922
Angle Park,35405289,1.255706936,R8 342m N/G,8,,66904127,Our Bella Rose,4,10.93,0.5478695213593281
Angle Park,35405289,1.255706936,R8 342m N/G,8,,62064817,Split Vision,5,3.15,0.40192161259859704
Angle Park,35405289,1.255706936,R8 342m N/G,8,,72096979,Blue Energy,7,3.99,0.5007955200489247
Angle Park,35405289,1.255706936,R8 342m N/G,8,,85855870,Waikarie Koby,8,14.0,0.6065426540443493
Angle Park,35405289,1.255706939,R9 342m Rest,9,,95023492,Kilcoy Missie,1,3.59,0.5089024283784629
Angle Park,35405289,1.255706939,R9 342m Rest,9,,96535501,Chivas Lady,4,2.24,0.6423963081158071
Angle Park,35405289,1.255706939,R9 342m Rest,9,,96535502,Rio Hope,6,4.86,0.5369714355767077
Angle Park,35405289,1.255706939,R9 342m Rest,9,,75760382,Road Less Travel,8,14.62,0.5291830432485376
Bulli,35405263,1.255705094,R1 340m Mdn,1,,90525552,Cheri Pop,1,11.78,0.25259658575526767
Bulli,35405263,1.255705094,R1 340m Mdn,1,,96567339,Black Deuce,3,3.84,Unknown
Bulli,35405263,1.255705094,R1 340m Mdn,1,,96567340,Mias Impact,4,3.97,Unknown
Bulli,35405263,1.255705094,R1 340m Mdn,1,,96567341,Tropical Ethics,6,5.51,0.20352246055828616
Bulli,35405263,1.255705094,R1 340m Mdn,1,,95541533,Flash Gucci,7,6.82,0.5495686845395783
Bulli,35405263,1.255705094,R1 340m Mdn,1,,90887081,Mr Never Wrong,8,13.37,0.2262671959548216
Bulli,35405263,1.255705099,R2 472m Rest,2,,70705110,Long Island Blue,1,43.53,0.20400265086155214
Bulli,35405263,1.255705099,R2 472m Rest,2,,74900313,Just Braxton,2,18.84,0.41374543787660023
Bulli,35405263,1.255705099,R2 472m Rest,2,,84778975,Diminutive Lass,3,8.11,0.6212547949085663
Bulli,35405263,1.255705099,R2 472m Rest,2,,86934235,Ferocious Wave,4,32.04,0.436473277647103
Bulli,35405263,1.255705099,R2 472m Rest,2,,93207694,Yeah Thats Him,6,5.59,0.45388381865734206
Bulli,35405263,1.255705099,R2 472m Rest,2,,96567342,Shes Our Pal,7,9.32,0.46877108211550955
Bulli,35405263,1.255705099,R2 472m Rest,2,,96291349,Gate Two Sloy,8,2.07,0.6418359942736842
Bulli,35405263,1.255705104,R3 400m Gr3/4,3,,81602443,Spencer Fury,1,12.38,0.5117953929932444
Bulli,35405263,1.255705104,R3 400m Gr3/4,3,,96567343,Kooringa Express,2,6.06,0.6220931376061648
Bulli,35405263,1.255705104,R3 400m Gr3/4,3,,73483957,Aussie Blend,4,3.53,0.6801344791756845
Bulli,35405263,1.255705104,R3 400m Gr3/4,3,,83080948,Fancy Lena,5,11.2,0.3317111464576695
Bulli,35405263,1.255705104,R3 400m Gr3/4,3,,65230378,Woolgoolga Gal,7,3.19,0.5978090452223339
Bulli,35405263,1.255705104,R3 400m Gr3/4,3,,82415316,Angelic Angel,8,14.7,0.629423488625344
Bulli,35405263,1.255705109,R4 400m Gr4/5,4,,80400692,Global Ace,1,21.48,0.3016229129929823
Bulli,35405263,1.255705109,R4 400m Gr4/5,4,,8617040,Innovation,2,9.24,0.45272901208979066
Bulli,35405263,1.255705109,R4 400m Gr4/5,4,,85982254,Sloy Wave,4,11.65,0.6045070784678768
Bulli,35405263,1.255705109,R4 400m Gr4/5,4,,77964462,Linkin Park,5,2.34,0.7731179040340384
Bulli,35405263,1.255705109,R4 400m Gr4/5,4,,83605294,Overflow Jenny,7,4.92,0.4598984652066853
Bulli,35405263,1.255705109,R4 400m Gr4/5,4,,86856286,Zipping Zodiac,8,7.82,0.4721417334122524
Bulli,35405263,1.255705114,R5 340m N/G,5,,64292318,Canya Supersonic,1,12.69,0.5634529269991528
Bulli,35405263,1.255705114,R5 340m N/G,5,,86934239,Charming Chicka,2,4.05,0.6572099830932262
Bulli,35405263,1.255705114,R5 340m N/G,5,,78537119,Little Linkin,3,33.65,0.4200179618576848
Bulli,35405263,1.255705114,R5 340m N/G,5,,81187645,Pocket Talk,4,3.11,0.6726523787343843
