meetings.name,meetings.bfExchangeEventId,meetings.races.bfExchangeMarketId,meetings.races.name,meetings.races.number,meetings.races.comment,meetings.races.runners.bfExchangeSelectionId,meetings.races.runners.name,meetings.races.runners.number,meetings.races.runners.ratedPrice,meetings.races.runners.early_speed
Broken Hill,35397131,1.255605089,R1 375m Rest,1,,96495486,Flying Sooty,1,7.51,Unknown
Broken Hill,35397131,1.255605089,R1 375m Rest,1,,94780972,Skedaddle Lulu,2,5.39,0.23242444636108828
Broken Hill,35397131,1.255605089,R1 375m Rest,1,,96495487,Dont Tell Milly,3,4.33,Unknown
Broken Hill,35397131,1.255605089,R1 375m Rest,1,,4937447,Limoncello,4,12.81,Unknown
Broken Hill,35397131,1.255605089,R1 375m Rest,1,,86894574,Visibility,5,12.6,Unknown
Broken Hill,35397131,1.255605089,R1 375m Rest,1,,74265475,Robbies Right,6,33.1,0.6222339743794976
Broken Hill,35397131,1.255605089,R1 375m Rest,1,,96495488,Skedaddle Timmy,7,9.15,0.5523807516929793
Broken Hill,35397131,1.255605089,R1 375m Rest,1,,91115884,Winnie Mouse,8,6.51,Unknown
Broken Hill,35397131,1.255605094,R2 375m Gr5,2,,96495490,Hes A Felon,1,3.39,Unknown
Broken Hill,35397131,1.255605094,R2 375m Gr5,2,,90889174,Archer Twelve,2,9.01,0.4675264600604304
Broken Hill,35397131,1.255605094,R2 375m Gr5,2,,89670444,Wrinkled Henry,3,8.44,0.26526990611377393
Broken Hill,35397131,1.255605094,R2 375m Gr5,2,,95881437,Freddy Live Wire,4,4.6,Unknown
Broken Hill,35397131,1.255605094,R2 375m Gr5,2,,94182888,Pretty Esmay,6,5.99,0.3437762363135779
Broken Hill,35397131,1.255605094,R2 375m Gr5,2,,81490461,In The West,7,11.03,0.6428186388388737
Broken Hill,35397131,1.255605099,R3 375m Gr4,3,,89624381,Vodka Sunrise,1,2.7,0.5496997046740523
Broken Hill,35397131,1.255605099,R3 375m Gr4,3,,60078239,Sophie The Pest,2,14.86,0.4670454283400598
Broken Hill,35397131,1.255605099,R3 375m Gr4,3,,70079489,Harper,4,9.67,Unknown
Broken Hill,35397131,1.255605099,R3 375m Gr4,3,,72444084,Swan Attitude,5,9.07,0.659385336363846
