meetings.name,meetings.bfExchangeEventId,meetings.races.bfExchangeMarketId,meetings.races.name,meetings.races.number,meetings.races.comment,meetings.races.runners.bfExchangeSelectionId,meetings.races.runners.name,meetings.races.runners.number,meetings.races.runners.ratedPrice,meetings.races.runners.early_speed
Broken Hill,35341042,1.254878082,R1 375m Mdn,1,,93207687,Skedaddle Timmy,1,5.23,0.5524214380292671
Broken Hill,35341042,1.254878082,R1 375m Mdn,1,,95881433,Dont Tell Milly,2,7.36,Unknown
Broken Hill,35341042,1.254878082,R1 375m Mdn,1,,90526127,Sponsorship,3,5.71,0.5511029225768834
Broken Hill,35341042,1.254878082,R1 375m Mdn,1,,95881434,Flying Sooty,4,9.21,Unknown
Broken Hill,35341042,1.254878082,R1 375m Mdn,1,,85778796,Visibility,6,7.98,Unknown
Broken Hill,35341042,1.254878082,R1 375m Mdn,1,,95881435,Winnie Mouse,7,6.77,Unknown
Broken Hill,35341042,1.254878082,R1 375m Mdn,1,,95881436,Mums Favourite,8,8.6,Unknown
Broken Hill,35341042,1.254878087,R2 375m N/G,2,,75718600,Trivia,1,2.58,0.5526074906529985
Broken Hill,35341042,1.254878087,R2 375m N/G,2,,75481593,Minh Jack,2,6.84,0.4622401343111022
Broken Hill,35341042,1.254878087,R2 375m N/G,2,,74745311,Zipping Mufasa,4,13.18,0.4304067470600012
Broken Hill,35341042,1.254878087,R2 375m N/G,2,,91432312,Del Mar Jessie,5,6.28,Unknown
Broken Hill,35341042,1.254878087,R2 375m N/G,2,,71724188,Swan Attitude,7,15.95,0.6593323488498909
Broken Hill,35341042,1.254878087,R2 375m N/G,2,,71404518,Dynamic Sunny,8,5.96,0.6205650165090862
Broken Hill,35341042,1.254878092,R3 375m Gr3/4,3,,75436641,Archer Eight,1,4.56,0.3764378877010379
Broken Hill,35341042,1.254878092,R3 375m Gr3/4,3,,84182157,Exit Mode,2,3.84,0.24667560936566177
Broken Hill,35341042,1.254878092,R3 375m Gr3/4,3,,78433702,Wyong Gresham,4,8.69,0.8380367449171064
Broken Hill,35341042,1.254878092,R3 375m Gr3/4,3,,62559241,Uncontested,5,11.79,0.47157127051301
Broken Hill,35341042,1.254878092,R3 375m Gr3/4,3,,80933931,Qwerty,7,6.13,0.47680300764794437
Broken Hill,35341042,1.254878092,R3 375m Gr3/4,3,,69503359,Edgy Girl,8,6.36,Unknown
Broken Hill,35341042,1.254878097,R4 375m Gr4,4,,50758626,High Flux,1,4.44,0.39575698226521827
Broken Hill,35341042,1.254878097,R4 375m Gr4,4,,87165382,Super Wings,2,6.19,0.5189545044308856
Broken Hill,35341042,1.254878097,R4 375m Gr4,4,,85507953,Introduced,4,8.02,0.4896672388837612
Broken Hill,35341042,1.254878097,R4 375m Gr4,4,,61967586,Who Knows Wendy,5,6.84,0.46120142467757075
Broken Hill,35341042,1.254878097,R4 375m Gr4,4,,83679043,Vodka Sunrise,7,5.1,0.5496402243866557
Broken Hill,35341042,1.254878097,R4 375m Gr4,4,,73443738,Catch Me Houdini,8,6.84,0.5185662552331345
Broken Hill,35341042,1.254878102,R5 375m Gr4/5,5,,71512220,Black Spaniard,1,6.69,0.45408552513446165
