meetings.name,meetings.bfExchangeEventId,meetings.races.bfExchangeMarketId,meetings.races.name,meetings.races.number,meetings.races.comment,meetings.races.runners.bfExchangeSelectionId,meetings.races.runners.name,meetings.races.runners.number,meetings.races.runners.ratedPrice,meetings.races.runners.early_speed
Angle Park,35355973,1.255092115,R10 342m N/G,10,,74900620,Just Zorro,1,4.75,0.5363381803965057
Angle Park,35355973,1.255092115,R10 342m N/G,10,,65947389,Cabao Nickel,2,2.08,0.6245072245882646
Angle Park,35355973,1.255092115,R10 342m N/G,10,,79846193,Cool It Miss,4,6.13,0.5612910309004425
Angle Park,35355973,1.255092115,R10 342m N/G,10,,63052858,Lets Go Pies,5,16.54,0.4089001497184633
Angle Park,35355973,1.255092115,R10 342m N/G,10,,61631899,Wait And See,7,17.06,0.550333989831229
Angle Park,35355973,1.255092115,R10 342m N/G,10,,84779297,Bonnie Diva,8,37.27,0.5179178489158961
Angle Park,35355973,1.255092118,R11 342m N/G,11,,78464248,Minh Jack,1,2.59,0.46228343561415697
Angle Park,35355973,1.255092118,R11 342m N/G,11,,62908768,Prime Voltage,2,2.79,0.5029279625936183
Angle Park,35355973,1.255092118,R11 342m N/G,11,,61721227,Runaway Merv,4,8.4,0.7480519448038383
Angle Park,35355973,1.255092118,R11 342m N/G,11,,60949023,Starlet Edition,8,7.32,0.6759398303686571
Angle Park,35355973,1.255092121,R12 342m N/G,12,,62990408,Shaka Goes Bang,1,7.06,0.6033247989815991
Angle Park,35355973,1.255092121,R12 342m N/G,12,,70929180,Ivory Pygmy,2,5.47,0.41562004087608845
Angle Park,35355973,1.255092121,R12 342m N/G,12,,81603092,Tenacious Design,4,2.07,0.5841081128984135
Angle Park,35355973,1.255092121,R12 342m N/G,12,,72276564,Sudoku Rosie,6,8.87,0.6797865593467781
Angle Park,35355973,1.255092121,R12 342m N/G,12,,79768551,Urana Jam Donut,8,12.47,0.4383996119773905
Ballarat,35355790,1.255086775,R1 450m Mdn,1,,96116678,Reiko Bling,1,7.6,Unknown
