meetings.name,meetings.bfExchangeEventId,meetings.races.bfExchangeMarketId,meetings.races.name,meetings.races.number,meetings.races.comment,meetings.races.runners.bfExchangeSelectionId,meetings.races.runners.name,meetings.races.runners.number,meetings.races.runners.ratedPrice,meetings.races.runners.early_speed
Angle Park,35306982,1.254496424,R1 595m Gr5/6,1,,72857672,Bewitch,1,3.14,0.5607999942298019
Angle Park,35306982,1.254496424,R1 595m Gr5/6,1,,68855598,Birmingham,2,12.51,0.4901432302668912
Angle Park,35306982,1.254496424,R1 595m Gr5/6,1,,82603426,Point Proven,4,3.35,0.6802856264088599
Angle Park,35306982,1.254496424,R1 595m Gr5/6,1,,80400278,Memories Of Rose,5,5.57,0.5758587895908365
Angle Park,35306982,1.254496424,R1 595m Gr5/6,1,,61105285,Princess Cordite,7,210.51,0.5019668330049751
Angle Park,35306982,1.254496424,R1 595m Gr5/6,1,,69867392,Go Forward Sky,8,8.43,0.6200782951825683
Angle Park,35306982,1.254496451,R10 595m FFA,10,,70571389,Home Town,1,5.6,0.527799514212913
Angle Park,35306982,1.254496451,R10 595m FFA,10,,83904326,Smooth Dynamite,3,5.74,0.5020892842550501
Angle Park,35306982,1.254496451,R10 595m FFA,10,,55287182,Black Chip,5,4.49,0.3508819395438697
Angle Park,35306982,1.254496451,R10 595m FFA,10,,71146126,Apilla,7,2.36,0.32760778576062205
Angle Park,35306982,1.254496454,R11 730m FFA,11,,68383634,Zinfandel Trace,1,1.67,0.5775269939544491
Angle Park,35306982,1.254496454,R11 730m FFA,11,,77689277,Zenvo Yoyo,3,26.9,0.2966321872247915
Angle Park,35306982,1.254496454,R11 730m FFA,11,,70965953,Nitro Neo,5,7.79,0.3243519472613975
Angle Park,35306982,1.254496454,R11 730m FFA,11,,72693806,Nitrous,7,4.26,0.31795305010658975
Angle Park,35306982,1.254496457,R12 342m Gr6,12,,78755776,Zing Matilda,1,4.83,0.5610986321213343
Angle Park,35306982,1.254496457,R12 342m Gr6,12,,2863899,Life Of Riley,2,16.09,0.5408463777971573
Angle Park,35306982,1.254496457,R12 342m Gr6,12,,83711002,Attention Seeker,4,2.78,0.5442210172449783
Angle Park,35306982,1.254496457,R12 342m Gr6,12,,72134694,Zinfandel Dash,7,4.01,0.5368916028151085
Angle Park,35306982,1.254496457,R12 342m Gr6,12,,82048493,Birdwood Franky,8,8.19,0.4017096722799701
Angle Park,35306982,1.254496427,R2 530m Mdn,2,,90848104,Zipping Kentucky,1,6.12,0.3353286936050712
Angle Park,35306982,1.254496427,R2 530m Mdn,2,,95516745,Adhana Remi,2,6.84,0.4706090109082761
Angle Park,35306982,1.254496427,R2 530m Mdn,2,,95028864,Gina Gulla,4,4.91,0.43298580356797817
Angle Park,35306982,1.254496427,R2 530m Mdn,2,,16170224,Unchartered,5,4.56,0.39349314412310143
Angle Park,35306982,1.254496427,R2 530m Mdn,2,,95516746,Loose Moose,7,11.89,0.22939308828506755
Angle Park,35306982,1.254496427,R2 530m Mdn,2,,95516747,Adhana Snappy,8,5.46,0.32251329549702806
Angle Park,35306982,1.254496430,R3 530m S/E,3,,95229353,Adhana Chucky,1,5.25,0.35911778813258133
Angle Park,35306982,1.254496430,R3 530m S/E,3,,90606664,Just a Babe,3,4.14,Unknown
Angle Park,35306982,1.254496430,R3 530m S/E,3,,92418444,Sinaloa Bandit,5,2.12,0.6659845572551484
Angle Park,35306982,1.254496430,R3 530m S/E,3,,87544657,Weblec Stella,7,10.39,0.6743191141702518
Angle Park,35306982,1.254496433,R4 530m S/E,4,,95516748,Forgery,1,2.16,0.597905656996414
Angle Park,35306982,1.254496433,R4 530m S/E,4,,89625390,Victa Graham,2,7.86,0.4957698139231096
