meetings.name,meetings.bfExchangeEventId,meetings.races.bfExchangeMarketId,meetings.races.name,meetings.races.number,meetings.races.comment,meetings.races.runners.bfExchangeSelectionId,meetings.races.runners.name,meetings.races.runners.number,meetings.races.runners.ratedPrice,meetings.races.runners.early_speed
Angle Park,35386129,1.255490085,R1 730m Gr6,1,,80180363,Secrets We Keep,1,2.9,0.3690940933372458
Angle Park,35386129,1.255490085,R1 730m Gr6,1,,87417308,Just A Babe,2,2.75,0.42921804581456113
Angle Park,35386129,1.255490085,R1 730m Gr6,1,,73644516,Oregon Janet,4,6.97,0.32981061281352014
Angle Park,35386129,1.255490085,R1 730m Gr6,1,,56290943,Yarramundi Coco,6,9.94,0.4730827232531244
Angle Park,35386129,1.255490085,R1 730m Gr6,1,,74854550,Disco Homer,8,21.15,0.38219380202609743
Angle Park,35386129,1.255490112,R10 342m Gr6,10,,78755776,Zing Matilda,1,3.87,0.541386262362691
Angle Park,35386129,1.255490112,R10 342m Gr6,10,,77084431,Sebon Bolt,2,4.17,0.5158032406545114
Angle Park,35386129,1.255490112,R10 342m Gr6,10,,69352850,Larrakyah London,4,8.31,0.4605267816175185
Angle Park,35386129,1.255490112,R10 342m Gr6,10,,88113585,Life Of Riley,7,19.23,0.4685676506440103
Angle Park,35386129,1.255490112,R10 342m Gr6,10,,71800744,Zinfandel Dash,8,3.03,0.5593263064431984
Angle Park,35386129,1.255490088,R2 530m Mdn,2,,96456661,Watch And See,1,3.83,0.40621777240719303
Angle Park,35386129,1.255490088,R2 530m Mdn,2,,87379503,Scott Scotch,3,7.22,0.20360111046613213
Angle Park,35386129,1.255490088,R2 530m Mdn,2,,96456662,Lavender Lane,5,2.83,0.46683871976170477
Angle Park,35386129,1.255490088,R2 530m Mdn,2,,96456663,Huxes Uncle,7,4.03,0.5510441222579219
Angle Park,35386129,1.255490091,R3 530m Inv,3,,54777997,Black Chip,1,3.97,0.357936573957219
Angle Park,35386129,1.255490091,R3 530m Inv,3,,59848329,Fear The Dragon,2,2.03,0.4260799800588776
Angle Park,35386129,1.255490091,R3 530m Inv,3,,63760361,Woodside Frankie,4,7.87,0.6130804713702911
Angle Park,35386129,1.255490091,R3 530m Inv,3,,66758648,Irinka Benji,8,7.79,0.2980683573453203
Angle Park,35386129,1.255490094,R4 530m Gr5,4,,74042113,Boom Boom Jack,1,4.27,0.6705903681759173
Angle Park,35386129,1.255490094,R4 530m Gr5,4,,72312228,Red Emperor,3,7.43,0.5347861086579885
Angle Park,35386129,1.255490094,R4 530m Gr5,4,,94921713,Needs Space,5,3.71,0.4512935773396096
Angle Park,35386129,1.255490094,R4 530m Gr5,4,,70533992,Dakota Rylen,7,2.77,0.6114398879358817
Angle Park,35386129,1.255490097,R5 595m Gr3/4/5,5,,83446580,Smooth Dynamite,1,10.21,0.5920880056660907
Angle Park,35386129,1.255490097,R5 595m Gr3/4/5,5,,71404467,Apilla,2,3.81,0.3751483137079602
Angle Park,35386129,1.255490097,R5 595m Gr3/4/5,5,,83081557,Echoes Of Dad,4,2.72,0.5229703568848065
Angle Park,35386129,1.255490097,R5 595m Gr3/4/5,5,,77137265,Reality Is,6,12.94,0.5286869234601856
Angle Park,35386129,1.255490097,R5 595m Gr3/4/5,5,,76432914,Time To Fire,8,5.13,0.4585594285103272
Angle Park,35386129,1.255490100,R6 530m Gr6,6,,82117886,Glasthule,1,8.78,0.38699056376831703
Angle Park,35386129,1.255490100,R6 530m Gr6,6,,84661726,Quick Strike,2,4.28,0.637579491048373
Angle Park,35386129,1.255490100,R6 530m Gr6,6,,85367422,Handover,4,7.41,0.38952024848968314
Angle Park,35386129,1.255490100,R6 530m Gr6,6,,89922943,Just A Nuisance,5,5.89,0.5271548121393954
Angle Park,35386129,1.255490100,R6 530m Gr6,6,,94099589,Mickey Haller,7,3.59,0.6157741159266692
Angle Park,35386129,1.255490100,R6 530m Gr6,6,,73756504,Urana Uno,8,14.53,0.5153170927908768
Angle Park,35386129,1.255490103,R7 530m FFA,7,,64546980,Woodside Johnny,1,9.77,0.46995236344361596
Angle Park,35386129,1.255490103,R7 530m FFA,7,,62476107,Victory Club,3,9.58,0.6371448456119388
Angle Park,35386129,1.255490103,R7 530m FFA,7,,72852230,Mallee Beauty,5,1.66,0.7080357961301271
Angle Park,35386129,1.255490103,R7 530m FFA,7,,85509256,Isabellas Blitz,7,5.2,0.4455300073969027
Angle Park,35386129,1.255490106,R8 342m FFA,8,,78292418,You Aint It,1,2.17,0.6478338301713931
Angle Park,35386129,1.255490106,R8 342m FFA,8,,92786754,Trophy Darts,2,10.46,0.34397664652213894
