meetings.name,meetings.bfExchangeEventId,meetings.races.bfExchangeMarketId,meetings.races.name,meetings.races.number,meetings.races.comment,meetings.races.runners.bfExchangeSelectionId,meetings.races.runners.name,meetings.races.runners.number,meetings.races.runners.ratedPrice,meetings.races.runners.early_speed
Angle Park,35332906,1.254777061,R1 530m Mdn,1,,95838859,Huxes Uncle,1,3.52,Unknown
Angle Park,35332906,1.254777061,R1 530m Mdn,1,,95838860,Claymore Lass,2,3.62,Unknown
Angle Park,35332906,1.254777061,R1 530m Mdn,1,,95838861,Adhana Remi,6,3.91,0.5192132814123142
Angle Park,35332906,1.254777061,R1 530m Mdn,1,,84912811,Adhana Tori,8,5.45,0.3169913432071604
Angle Park,35332906,1.254777106,R10 342m Gr6,10,,88112587,Mickey Haller,1,3.77,0.5527349278008052
Angle Park,35332906,1.254777106,R10 342m Gr6,10,,74814782,Witcher Rose,2,7.8,0.612215157057928
Angle Park,35332906,1.254777106,R10 342m Gr6,10,,91392812,Lenny Limes,4,7.97,0.5770568641655266
Angle Park,35332906,1.254777106,R10 342m Gr6,10,,84409615,Zing Matilda,6,8.5,0.5721773141165006
Angle Park,35332906,1.254777106,R10 342m Gr6,10,,86587444,Dimora Bluey,8,2.75,0.5372753490789621
Angle Park,35332906,1.254777066,R2 530m Heat,2,,82279036,Destroying,1,3.07,0.5582872863350514
Angle Park,35332906,1.254777066,R2 530m Heat,2,,70666283,Mundulla,2,14.04,0.5799666800602953
Angle Park,35332906,1.254777066,R2 530m Heat,2,,89020322,Needs Space,4,9.1,0.4086627200201523
Angle Park,35332906,1.254777066,R2 530m Heat,2,,86101491,Proclivity,5,20.61,0.3320149760317526
Angle Park,35332906,1.254777066,R2 530m Heat,2,,87096493,Black Noir,7,6.85,0.6423320623490054
Angle Park,35332906,1.254777066,R2 530m Heat,2,,76962882,Galactic Nemesis,8,3.35,0.7985075266587802
Angle Park,35332906,1.254777071,R3 530m Gr5,3,,86143952,City Of Love,1,5.28,0.808885667894774
Angle Park,35332906,1.254777071,R3 530m Gr5,3,,88651652,Gunning Bandit,4,3.23,0.48005762757658693
Angle Park,35332906,1.254777071,R3 530m Gr5,3,,72479367,Crocodile Roll,5,8.03,0.5239553187120503
Angle Park,35332906,1.254777071,R3 530m Gr5,3,,75314743,Dakota Ava,7,4.61,0.6616891739129644
Angle Park,35332906,1.254777071,R3 530m Gr5,3,,83410434,Princess Tilley,8,6.27,0.6016374824359284
Angle Park,35332906,1.254777076,R4 530m Gr6,4,,78755738,Zipping Theron,1,3.39,0.35876188297632283
Angle Park,35332906,1.254777076,R4 530m Gr6,4,,95838862,Gina Gulla,2,3.03,0.4557558913467741
Angle Park,35332906,1.254777076,R4 530m Gr6,4,,85745637,Pretty Esmay,4,6.48,0.33377076914718806
Angle Park,35332906,1.254777076,R4 530m Gr6,4,,95838863,Grapefruit Wilma,6,12.87,0.18222084836496594
Angle Park,35332906,1.254777076,R4 530m Gr6,4,,87380195,Victa Howard,8,7.01,0.44334335706955236
Angle Park,35332906,1.254777081,R5 595m Gr5,5,,75026477,Time To Fire,1,2.72,0.4810983988545863
Angle Park,35332906,1.254777081,R5 595m Gr5,5,,90757442,Wilmas Our Girl,2,6.23,0.3825136231848786
Angle Park,35332906,1.254777081,R5 595m Gr5,5,,60859060,Jamarra,4,15.76,0.2808343846787091
Angle Park,35332906,1.254777081,R5 595m Gr5,5,,86893459,Ginnys Run,5,4.12,0.5764827298361368
Angle Park,35332906,1.254777081,R5 595m Gr5,5,,67222998,Go Forward Sky,7,10.93,0.5737338301291405
Angle Park,35332906,1.254777081,R5 595m Gr5,5,,60859156,Black Chip,8,13.54,0.37783367656106137
Angle Park,35332906,1.254777086,R6 530m Final,6,,94921706,Sinaloa Bandit,1,2.49,0.6807223494666066
Angle Park,35332906,1.254777086,R6 530m Final,6,,94227641,Adhana Chucky,2,16.15,0.38108397403704486
Angle Park,35332906,1.254777086,R6 530m Final,6,,89894967,Victa Graham,3,18.93,0.4808084459648799
Angle Park,35332906,1.254777086,R6 530m Final,6,,86432415,Toby Keeping,4,11.98,0.5678614006489819
Angle Park,35332906,1.254777086,R6 530m Final,6,,86695802,Weblec Stella,5,9.86,0.6935008853599243
Angle Park,35332906,1.254777086,R6 530m Final,6,,89625282,Just A Babe,6,13.18,0.4025184571130843
Angle Park,35332906,1.254777086,R6 530m Final,6,,94921701,Forgery,7,7.55,0.6180680309551316
Angle Park,35332906,1.254777086,R6 530m Final,6,,84148021,Weblec Pebbles,8,11.03,0.5804700969829355
Angle Park,35332906,1.254777091,R7 730m FFA,7,,68383634,Zinfandel Trace,1,3.2,0.5426659315942823
Angle Park,35332906,1.254777091,R7 730m FFA,7,,91816146,Weblec Polly,2,7.25,0.3759083692245939
Angle Park,35332906,1.254777091,R7 730m FFA,7,,68855555,Nitro Neo,3,10.77,0.3282685834018779
Angle Park,35332906,1.254777091,R7 730m FFA,7,,70138967,Apilla,4,3.93,0.3420866169889143
Angle Park,35332906,1.254777091,R7 730m FFA,7,,76392186,Zenvo Yoyo,6,162.75,0.2896733777604269
Angle Park,35332906,1.254777091,R7 730m FFA,7,,72693806,Nitrous,7,6.46,0.3350742061144428
Angle Park,35332906,1.254777091,R7 730m FFA,7,,72916843,Canya Vivi,8,24.06,0.4335000106451642
Angle Park,35332906,1.254777096,R8 530m FFA,8,,65894799,Kisauni,1,4.03,0.6683430437649838
Angle Park,35332906,1.254777096,R8 530m FFA,8,,71905140,Bookaloo,2,14.41,0.43667794760516343
Angle Park,35332906,1.254777096,R8 530m FFA,8,,2213928,Manifesto,3,14.62,0.45362799348626925
Angle Park,35332906,1.254777096,R8 530m FFA,8,,75356327,Nangar Lady,4,10.48,0.6094709251110235
Angle Park,35332906,1.254777096,R8 530m FFA,8,,68638565,Reality Is,5,16.63,0.5401049935912647
Angle Park,35332906,1.254777096,R8 530m FFA,8,,57926927,Victory Club,6,43.26,0.6495647799397539
Angle Park,35332906,1.254777096,R8 530m FFA,8,,74784936,Mallee Beauty,7,3.81,0.7065805224794749
Angle Park,35332906,1.254777096,R8 530m FFA,8,,76391833,Flying Artie,8,5.78,0.8722100175092221
Angle Park,35332906,1.254777101,R9 342m FFA,9,,76660748,Right Side Up,1,3.14,0.6122306991185664
Angle Park,35332906,1.254777101,R9 342m FFA,9,,64739071,Rev Leon,2,10.04,0.40179244570355177
Angle Park,35332906,1.254777101,R9 342m FFA,9,,86058899,You Aint It,4,3.19,0.5572019751902573
Angle Park,35332906,1.254777101,R9 342m FFA,9,,60386067,Slim Rusty,5,30.14,0.583736464992493
Angle Park,35332906,1.254777101,R9 342m FFA,9,,61105266,Son Of Maple,7,11.63,0.5564137843569179
Angle Park,35332906,1.254777101,R9 342m FFA,9,,71012240,Breaker Of Rules,8,6.68,0.7339346309232874
Casino,35333038,1.254779147,R1 300m Mdn,1,,95811145,Ebony Valley,1,4.74,Unknown
Casino,35333038,1.254779147,R1 300m Mdn,1,,95811146,Robell Rumi,2,7.47,0.03930435747843258
Casino,35333038,1.254779147,R1 300m Mdn,1,,95811147,Robell Thea,3,4.52,0.37663271301745116
Casino,35333038,1.254779147,R1 300m Mdn,1,,95811148,Orson Jody,4,14.57,0.11819214475486461
Casino,35333038,1.254779147,R1 300m Mdn,1,,95811149,Debbie Dutton,5,8.63,0.08755809486633309
Casino,35333038,1.254779147,R1 300m Mdn,1,,95811150,Chip And Gravy,6,9.11,0.7736278757380399
Casino,35333038,1.254779147,R1 300m Mdn,1,,73920542,Cinnamon Swirl,7,23.22,0.4587219269434054
Casino,35333038,1.254779147,R1 300m Mdn,1,,95811151,Summer Bay,8,10.34,0.42596012771546077
Casino,35333038,1.254779178,R10 300m Gr5,10,,87988702,Tiny Disco,1,11.07,0.49715561812002806
Casino,35333038,1.254779178,R10 300m Gr5,10,,91355531,Martinique,2,3.16,0.7885834425376095
Casino,35333038,1.254779178,R10 300m Gr5,10,,71618346,Butcher,3,16.63,0.6234252173886191
Casino,35333038,1.254779178,R10 300m Gr5,10,,74079832,Loco Pirata,4,21.36,0.8212222118887145
Casino,35333038,1.254779178,R10 300m Gr5,10,,83192088,Noahs Boy,6,27.15,0.6029892248367538
Casino,35333038,1.254779178,R10 300m Gr5,10,,93240111,Kooringa Kate,7,2.45,0.7549504594338761
Casino,35333038,1.254779178,R10 300m Gr5,10,,72478782,Faye Dutton,8,23.62,0.3087656611580475
Casino,35333038,1.254779150,R2 411m Mdn,2,,95811153,May Dutton,2,5.65,0.2011805861736946
Casino,35333038,1.254779150,R2 411m Mdn,2,,94615985,Burnside Bambi,3,3.71,0.25745041462553386
Casino,35333038,1.254779150,R2 411m Mdn,2,,15545621,Mother Hen,4,9.9,0.13220430209885708
Casino,35333038,1.254779150,R2 411m Mdn,2,,95811154,Burnside Gary,6,7.33,0.21847682418778627
Casino,35333038,1.254779150,R2 411m Mdn,2,,91926291,Magical Dee,7,7.26,0.31952111608535905
Casino,35333038,1.254779150,R2 411m Mdn,2,,3909343,Shake It,8,5.62,Unknown
Casino,35333038,1.254779153,R3 300m Gr5,3,,66295574,Tabloid Gossip,1,34.86,0.4393648154860781
Casino,35333038,1.254779153,R3 300m Gr5,3,,86307079,Riverside Levi,2,24.09,0.28172763350870555
Casino,35333038,1.254779153,R3 300m Gr5,3,,94375606,Orson Rocket,3,3.64,0.7628017975442098
Casino,35333038,1.254779153,R3 300m Gr5,3,,85713484,Rosmarino,4,21.39,0.5520267882206975
Casino,35333038,1.254779153,R3 300m Gr5,3,,94061135,Grandpa Joe,5,6.65,0.4452569843539086
Casino,35333038,1.254779153,R3 300m Gr5,3,,95811155,Lollipop Valley,6,4.94,0.6912141320046497
Casino,35333038,1.254779153,R3 300m Gr5,3,,83192096,Get That Barb,7,17.44,0.6004369220788617
Casino,35333038,1.254779153,R3 300m Gr5,3,,88465012,Dornock,8,5.05,0.6721034588914219
Casino,35333038,1.254779157,R4 300m Gr5,4,,95811156,Pass The Peppa,1,3.58,0.44549592213849737
Casino,35333038,1.254779157,R4 300m Gr5,4,,79491102,Hudsons Dream,2,15.8,0.5504498720832024
Casino,35333038,1.254779157,R4 300m Gr5,4,,79491470,Little Dulcie,3,6.88,0.3799593256773497
Casino,35333038,1.254779157,R4 300m Gr5,4,,94615989,Risky Special,4,5.7,0.5545247787661531
Casino,35333038,1.254779157,R4 300m Gr5,4,,95811157,Oneness,5,13.79,0.43200658446333096
Casino,35333038,1.254779157,R4 300m Gr5,4,,95811158,Needle And Seat,6,9.28,0.28803193895416673
Casino,35333038,1.254779157,R4 300m Gr5,4,,92390966,Done By Noon,7,9.73,0.5391601395892255
Casino,35333038,1.254779157,R4 300m Gr5,4,,84697366,Tiny Dream,9,18.51,0.584641021317802
Casino,35333038,1.254779160,R5 300m Gr5,5,,95811159,Saif,1,5.38,0.5163205187918769
Casino,35333038,1.254779160,R5 300m Gr5,5,,95811160,Simply Reign,2,9.46,0.36394553019016934
Casino,35333038,1.254779160,R5 300m Gr5,5,,83446122,My Mate Theo,3,9.98,0.4509741409958621
Casino,35333038,1.254779160,R5 300m Gr5,5,,95385794,Todoroki,4,9.85,0.5235103461399275
Casino,35333038,1.254779160,R5 300m Gr5,5,,85251170,Diablo Mac,5,31.6,0.46057375876994366
Casino,35333038,1.254779160,R5 300m Gr5,5,,95811161,Jimary Storm,6,9.68,0.8418852979985092
Casino,35333038,1.254779160,R5 300m Gr5,5,,85854933,Barley Charlie,7,4.41,0.7025677900857918
Casino,35333038,1.254779160,R5 300m Gr5,5,,95811162,Little Girl Gone,8,6.89,0.8166955479633853
Casino,35333038,1.254779163,R6 411m Gr4/5,6,,86821369,Bull Mundy,1,2.71,0.6187793047626233
Casino,35333038,1.254779163,R6 411m Gr4/5,6,,88465466,Sweet Confetti,2,8.08,0.6989461404845565
Casino,35333038,1.254779163,R6 411m Gr4/5,6,,80364453,Cookey Charisma,3,5.55,0.46819317521782144
Casino,35333038,1.254779163,R6 411m Gr4/5,6,,64721681,Keiki Polu,4,23.25,0.3417154993749165
Casino,35333038,1.254779163,R6 411m Gr4/5,6,,95811163,Kingsbrae Ebanee,6,4.15,0.6436857707582421
Casino,35333038,1.254779163,R6 411m Gr4/5,6,,79891153,Round The Ridges,7,44.73,0.6045639139320709
Casino,35333038,1.254779163,R6 411m Gr4/5,6,,67857470,On Your Broom,8,48.15,0.4840389286487713
Casino,35333038,1.254779167,R7 411m N/G,7,,78917046,Western Lies,1,1.6,0.8176502411423698
Casino,35333038,1.254779167,R7 411m N/G,7,,62136554,Paw Until Payday,3,7.72,0.6271106537041148
Casino,35333038,1.254779167,R7 411m N/G,7,,73920547,Make And Break,4,14.48,0.744107212487651
Casino,35333038,1.254779167,R7 411m N/G,7,,73643904,Hannah Goanna,6,15.07,0.6816644013847146
Casino,35333038,1.254779167,R7 411m N/G,7,,85059997,Swift Grant,8,9.16,0.8677834666663884
Casino,35333038,1.254779170,R8 411m Gr5,8,,68638538,Kingsbrae Julie,2,11.42,0.517578158943667
Casino,35333038,1.254779170,R8 411m Gr5,8,,90525524,Miss Pollywood,3,3.41,0.63094390244017
Casino,35333038,1.254779170,R8 411m Gr5,8,,85181966,Nitro Ned,4,11.36,0.21153074299894697
Casino,35333038,1.254779170,R8 411m Gr5,8,,94615992,Remi Nath,6,3.33,0.5532863608352083
Casino,35333038,1.254779170,R8 411m Gr5,8,,95811166,Miss Raven Rose,7,8.46,0.2606334570696717
Casino,35333038,1.254779170,R8 411m Gr5,8,,95515215,Steely Dawn,8,8.87,0.41119958316749883
Casino,35333038,1.254779173,R9 300m Gr4/5,9,,69242165,Lara Dutton,1,2.18,0.5492906446646799
Casino,35333038,1.254779173,R9 300m Gr4/5,9,,75639228,Wilgunya Flash,2,7.91,0.5874513220507822
Casino,35333038,1.254779173,R9 300m Gr4/5,9,,71343033,Jackpot Jack,4,13.32,0.4761180576821389
Casino,35333038,1.254779173,R9 300m Gr4/5,9,,62789868,Luna Anne,5,5.02,0.8238726664970535
Casino,35333038,1.254779173,R9 300m Gr4/5,9,,85060000,Robell Polly,7,22.35,0.49317908942591815
Casino,35333038,1.254779173,R9 300m Gr4/5,9,,74615710,Chief Rupee,8,10.49,0.3409701084066106
Geelong,35332852,1.254774968,R13 400m Gr5,13,,69503300,Crypto Prince,1,12.2,0.5251010223477388
Geelong,35332852,1.254774968,R13 400m Gr5,13,,92390520,Fred The Fox,2,5.3,0.30236950346977304
Geelong,35332852,1.254774968,R13 400m Gr5,13,,68930581,Forbes Lightning,4,6.17,0.4215239775263164
Geelong,35332852,1.254774968,R13 400m Gr5,13,,64998541,Dunsmore Flyer,5,27.73,0.4674325214176853
Geelong,35332852,1.254774968,R13 400m Gr5,13,,72609957,Rubys Show,6,11.47,0.5616522281583475
Geelong,35332852,1.254774968,R13 400m Gr5,13,,82788594,King Bruno,7,2.38,0.7686419038515809
