meetings.name,meetings.bfExchangeEventId,meetings.races.bfExchangeMarketId,meetings.races.name,meetings.races.number,meetings.races.comment,meetings.races.runners.bfExchangeSelectionId,meetings.races.runners.name,meetings.races.runners.number,meetings.races.runners.ratedPrice,meetings.races.runners.early_speed
Angle Park,35382388,1.255445263,R1 595m Rest,1,,69830121,Paw Louis,2,6.88,0.4490417279343152
Angle Park,35382388,1.255445263,R1 595m Rest,1,,72276549,Jan Hewett,4,4.52,0.4608370240047863
Angle Park,35382388,1.255445263,R1 595m Rest,1,,41565372,Manifesto,5,2.65,0.49786872496521417
Angle Park,35382388,1.255445263,R1 595m Rest,1,,83314949,Power Move,8,3.9,0.3610283842832632
Angle Park,35382388,1.255445308,R10 530m Gr5,10,,72018861,Jalapeno Gem,2,5.14,0.47624268982977724
Angle Park,35382388,1.255445308,R10 530m Gr5,10,,75639084,Paw Eva,4,6.36,0.517075410281533
Angle Park,35382388,1.255445308,R10 530m Gr5,10,,73920396,Eldritch,6,9.38,0.547918900503093
Angle Park,35382388,1.255445308,R10 530m Gr5,10,,91874141,Canya Nameless,8,1.85,0.7169329827528623
Angle Park,35382388,1.255445313,R11 342m Gr6,11,,72949550,Evolve,2,7.28,0.5820645114846592
Angle Park,35382388,1.255445313,R11 342m Gr6,11,,88652051,Thumani,4,4.35,0.5712955670687604
Angle Park,35382388,1.255445313,R11 342m Gr6,11,,93467008,Flying Hugo,5,4.05,0.6909753218082487
Angle Park,35382388,1.255445313,R11 342m Gr6,11,,79573326,Binnaway Wizard,7,5.58,0.5506678688599884
Angle Park,35382388,1.255445313,R11 342m Gr6,11,,81186696,Specked,8,5.42,0.5535516611755555
Angle Park,35382388,1.255445313,R11 342m Gr6,11,,96291584,Quince Bale,10,44.75,0.38364051577554653
Angle Park,35382388,1.255445318,R12 342m Gr6,12,,89393505,Shes Got Design,1,6.26,0.5439629674631258
Angle Park,35382388,1.255445318,R12 342m Gr6,12,,82539315,Significant,4,6.22,0.53637595577189
Angle Park,35382388,1.255445318,R12 342m Gr6,12,,87497357,Adhana Martina,8,5.16,0.5103593764200399
Angle Park,35382388,1.255445318,R12 342m Gr6,12,,71012284,Russo,9,7.7,0.4843618916389095
Angle Park,35382388,1.255445318,R12 342m Gr6,12,,96291588,Pure Gout,10,2.81,0.5875203747315016
Angle Park,35382388,1.255445268,R2 342m Mdn,2,,7450354,Gulf Stream,1,10.89,0.3212499289927586
Angle Park,35382388,1.255445268,R2 342m Mdn,2,,96291579,Springvale Margi,2,3.15,0.5139212269558834
Angle Park,35382388,1.255445268,R2 342m Mdn,2,,93613283,Legend Blue Buzz,4,13.0,0.3370040572763453
Angle Park,35382388,1.255445268,R2 342m Mdn,2,,96291580,Adhana Derek,6,5.99,0.23001727487498358
Angle Park,35382388,1.255445268,R2 342m Mdn,2,,96291581,Mccracken,8,2.88,0.43495774822249006
Angle Park,35382388,1.255445273,R3 730m Gr5/6,3,,78811729,Memories Of Rose,1,2.98,0.5968341829937475
Angle Park,35382388,1.255445273,R3 730m Gr5/6,3,,84473455,Corryong,2,25.46,0.4295370899789813
Angle Park,35382388,1.255445273,R3 730m Gr5/6,3,,71436660,Canya Vivi,3,8.6,0.4830008853154068
Angle Park,35382388,1.255445273,R3 730m Gr5/6,3,,81565740,Nitrous,4,4.66,0.3461852830999027
Angle Park,35382388,1.255445273,R3 730m Gr5/6,3,,83605480,Moscow Chick,6,4.34,0.49184325275570295
Angle Park,35382388,1.255445273,R3 730m Gr5/6,3,,82118053,Whodat Hooked,7,15.47,0.304845094507627
Angle Park,35382388,1.255445278,R4 530m Heat,4,,95662133,Aileens Shine,1,5.02,0.572566810639349
Angle Park,35382388,1.255445278,R4 530m Heat,4,,94227641,Adhana Chucky,2,10.2,0.3657793650583835
Angle Park,35382388,1.255445278,R4 530m Heat,4,,87380188,Victa Krev,4,2.4,0.7199175581865591
Angle Park,35382388,1.255445278,R4 530m Heat,4,,94099594,Victa Wally,7,6.63,0.5133121695821986
Angle Park,35382388,1.255445278,R4 530m Heat,4,,91361083,Big Stretch,8,7.43,0.46909360691383906
Angle Park,35382388,1.255445283,R5 530m Heat,5,,91694626,Wilmas Our Girl,1,3.09,0.389228363625738
Angle Park,35382388,1.255445283,R5 530m Heat,5,,95303312,Hijinkery,4,2.51,0.5919594274446904
Angle Park,35382388,1.255445283,R5 530m Heat,5,,96291582,Claymore Lass,7,4.7,0.6001736893150849
Angle Park,35382388,1.255445283,R5 530m Heat,5,,87380195,Victa Howard,8,15.64,0.43182526350941075
Angle Park,35382388,1.255445288,R6 342m FFA,6,,62686509,Runaway Merv,2,9.81,0.7592819845962862
Angle Park,35382388,1.255445288,R6 342m FFA,6,,86398755,Indie Or Jill,3,9.64,0.5456127317106467
Angle Park,35382388,1.255445288,R6 342m FFA,6,,80680117,Ouzo And Coke,4,12.85,0.5209401249711016
Angle Park,35382388,1.255445288,R6 342m FFA,6,,74301048,Breaker Of Rules,6,4.6,0.7185076290469168
Angle Park,35382388,1.255445288,R6 342m FFA,6,,77770288,Town Stranger,7,2.68,0.5354445538213372
Angle Park,35382388,1.255445288,R6 342m FFA,6,,70633881,Toora Terry,8,7.95,0.5727088186663801
Angle Park,35382388,1.255445293,R7 342m Gr5,7,,62177917,Bella Mac,1,7.14,0.5552153636175112
Angle Park,35382388,1.255445293,R7 342m Gr5,7,,95350159,Roll On Coaster,3,4.3,0.5849819220863435
Angle Park,35382388,1.255445293,R7 342m Gr5,7,,94689617,Dashing Darley,4,14.47,0.5376389885935082
Angle Park,35382388,1.255445293,R7 342m Gr5,7,,57046174,Slippers Maggie,5,32.16,0.4535855513780199
Angle Park,35382388,1.255445293,R7 342m Gr5,7,,68791711,Slippers Shine,6,37.7,0.5631855364390683
Angle Park,35382388,1.255445293,R7 342m Gr5,7,,77137122,Toora Gracie,7,11.48,0.6233673039132985
Angle Park,35382388,1.255445293,R7 342m Gr5,7,,88152088,Rippin Pedro,8,3.26,0.6522492290414948
Angle Park,35382388,1.255445293,R7 342m Gr5,7,,79227877,Kicker Dusty,9,9.36,0.5033270398609355
Angle Park,35382388,1.255445298,R8 530m Gr6,8,,86143958,Toby Keeping,1,3.21,0.5630116585381943
Angle Park,35382388,1.255445298,R8 530m Gr6,8,,88707402,Duran Pantera,3,3.36,0.6760031982899599
Angle Park,35382388,1.255445298,R8 530m Gr6,8,,89931697,Black Eyed Girl,4,8.28,0.4884625091104276
Angle Park,35382388,1.255445298,R8 530m Gr6,8,,82821371,Tenacious Design,6,3.71,0.6330773059293786
Angle Park,35382388,1.255445303,R9 530m Gr4/5,9,,71868539,Crocodile Roll,3,4.42,0.5760715870452628
Angle Park,35382388,1.255445303,R9 530m Gr4/5,9,,64575301,Kisauni,7,1.29,0.663912946176666
Bulli,35378235,1.255383769,R1 340m Mdn,1,,95838825,Flash Prada,1,7.75,0.1933404955903058
Bulli,35378235,1.255383769,R1 340m Mdn,1,,96291346,Tropical Ethics,2,4.96,Unknown
Bulli,35378235,1.255383769,R1 340m Mdn,1,,94227303,Fantasy Ethics,3,7.42,0.47131778945021086
Bulli,35378235,1.255383769,R1 340m Mdn,1,,92419332,Cheri Pop,4,94.11,0.18298119120512413
Bulli,35378235,1.255383769,R1 340m Mdn,1,,96291347,Jungle Princess,6,6.2,Unknown
Bulli,35378235,1.255383769,R1 340m Mdn,1,,86347069,Avoca Star,7,3.53,0.673843641354568
Bulli,35378235,1.255383769,R1 340m Mdn,1,,96291348,Flash Gucci,8,12.68,0.5356554525998364
Bulli,35378235,1.255383774,R2 400m Gr5,2,,91392354,Siam High,1,207.73,0.21661941181231878
Bulli,35378235,1.255383774,R2 400m Gr5,2,,80064361,Twisted Huxley,2,11.14,0.3036874799017871
Bulli,35378235,1.255383774,R2 400m Gr5,2,,75676347,Sloy Wave,3,10.84,0.7024002375985294
Bulli,35378235,1.255383774,R2 400m Gr5,2,,68712774,Takahi Aussie,4,26.22,0.6221418468503468
Bulli,35378235,1.255383774,R2 400m Gr5,2,,68156871,Golden Blend,6,16.39,0.3861505611920278
Bulli,35378235,1.255383774,R2 400m Gr5,2,,93168965,Sabini,7,1.71,0.6183761908561579
Bulli,35378235,1.255383774,R2 400m Gr5,2,,90325263,Westburn Harada,8,7.66,0.5395325507383564
Bulli,35378235,1.255383779,R3 400m M2/3,3,,73919522,Pay Pay Pay,1,9.53,0.5166154085364945
Bulli,35378235,1.255383779,R3 400m M2/3,3,,53184831,Dandy Redeemer,2,38.65,0.5997574021117638
Bulli,35378235,1.255383779,R3 400m M2/3,3,,88928946,Minh Alfie,3,28.95,0.22173268390374212
Bulli,35378235,1.255383779,R3 400m M2/3,3,,60529459,Overflow Beau,4,2.77,0.6534192803927079
Bulli,35378235,1.255383779,R3 400m M2/3,3,,71473886,Woolgoolga Gal,5,2.84,0.4888894943583162
Bulli,35378235,1.255383779,R3 400m M2/3,3,,70633798,Queen Jewel,6,113.29,0.5774430880425727
Bulli,35378235,1.255383779,R3 400m M2/3,3,,61752925,Canya Supersonic,7,9.51,0.5414783518759853
Bulli,35378235,1.255383779,R3 400m M2/3,3,,47392649,Speedy Flash Two,8,125.73,0.43845851067510444
Bulli,35378235,1.255383784,R4 472m Rest,4,,86976955,Erupt,1,6.68,0.5200863535694419
Bulli,35378235,1.255383784,R4 472m Rest,4,,74900313,Just Braxton,2,105.93,0.43300802801772964
Bulli,35378235,1.255383784,R4 472m Rest,4,,85745345,Fantastic Storm,4,41.11,0.3360926685553832
Bulli,35378235,1.255383784,R4 472m Rest,4,,93757780,Dont Brew It,6,4.14,0.5788839821706182
Bulli,35378235,1.255383784,R4 472m Rest,4,,92676531,Loco Blaze,7,3.54,0.7347609311564987
Bulli,35378235,1.255383784,R4 472m Rest,4,,96291349,Gate Two Sloy,8,3.42,0.6566947456266701
Bulli,35378235,1.255383789,R5 340m Gr4/5,5,,78024641,Ray Finkle,1,6.05,0.6005173994365186
Bulli,35378235,1.255383789,R5 340m Gr4/5,5,,67222893,Mighty Savannah,2,24.17,0.4595724211961969
Bulli,35378235,1.255383789,R5 340m Gr4/5,5,,80569697,Reggae Ethics,3,12.17,0.5177299384977401
Bulli,35378235,1.255383789,R5 340m Gr4/5,5,,64264265,Prince Of Panama,6,12.85,0.19900121578634405
Bulli,35378235,1.255383789,R5 340m Gr4/5,5,,88330587,Happy Ethics,7,16.07,0.6757260520690374
Bulli,35378235,1.255383789,R5 340m Gr4/5,5,,89720265,Little Bit Super,8,1.75,0.7168502956669289
Bulli,35378235,1.255383794,R6 340m Gr5,6,,80400692,Global Ace,1,12.16,0.364937139634966
Bulli,35378235,1.255383794,R6 340m Gr5,6,,80603448,Linkin Park,2,2.55,0.7173745806963816
Bulli,35378235,1.255383794,R6 340m Gr5,6,,84401321,Avoca Madness,3,15.83,0.753210111256928
Bulli,35378235,1.255383794,R6 340m Gr5,6,,96291350,Winged Rupee,4,4.48,0.596948669529815
Bulli,35378235,1.255383794,R6 340m Gr5,6,,58635108,Talon Tiger,5,128.3,0.4411232296281611
Bulli,35378235,1.255383794,R6 340m Gr5,6,,90757421,Precursor,6,6.25,0.5622273294046075
Bulli,35378235,1.255383794,R6 340m Gr5,6,,85473134,Freed Desire,7,14.66,0.2921729674074177
Bulli,35378235,1.255383794,R6 340m Gr5,6,,60230653,Alzena Girl,8,354.15,0.3709786452133912
Bulli,35378235,1.255383799,R7 340m Gr5,7,,83313232,Sassy Crossed,1,8.86,0.26707618819622486
Bulli,35378235,1.255383799,R7 340m Gr5,7,,69128858,Anjo Panda,3,49.22,0.46189496254715295
Bulli,35378235,1.255383799,R7 340m Gr5,7,,96291352,Dolly Dawn,4,2.07,0.6293811750148482
Bulli,35378235,1.255383799,R7 340m Gr5,7,,66733363,Is That Indy,5,11.72,0.3970528145305871
Bulli,35378235,1.255383799,R7 340m Gr5,7,,83410990,Out Express,6,7.56,0.48210957948933025
Bulli,35378235,1.255383799,R7 340m Gr5,7,,66069676,Rilla Dream,7,35.23,0.5756862451170873
Bulli,35378235,1.255383799,R7 340m Gr5,7,,93168997,Hurricane Ethics,8,7.25,0.42973008918825256
Bulli,35378235,1.255383804,R8 340m Gr5,8,,72680248,Real Express,1,2.63,0.39974806867703094
Bulli,35378235,1.255383804,R8 340m Gr5,8,,86431588,Chinese Chariot,2,23.23,0.3095197260009299
Bulli,35378235,1.255383804,R8 340m Gr5,8,,79597785,Zipping Ali,4,3.99,0.30152924127058267
Bulli,35378235,1.255383804,R8 340m Gr5,8,,79196173,Cry In Shame,5,45.04,0.4529958378824018
Bulli,35378235,1.255383804,R8 340m Gr5,8,,87860419,Woopi Bluebirds,6,4.2,0.5904102682138952
Bulli,35378235,1.255383804,R8 340m Gr5,8,,52385416,Fantannas Dream,7,38.43,0.22568782789322067
Bulli,35378235,1.255383804,R8 340m Gr5,8,,76248567,Calla Muffin,8,24.77,0.4622144903170422
Geelong,35378391,1.255386302,R1 460m Mdn,1,,95965496,Garnet Glow,1,7.97,0.5005848196646799
Geelong,35378391,1.255386302,R1 460m Mdn,1,,3872993,Rocket Roxy,2,3.59,0.6512417682003094
Geelong,35378391,1.255386302,R1 460m Mdn,1,,88466109,Aussie Mirage,3,5.65,0.6863697410802063
Geelong,35378391,1.255386302,R1 460m Mdn,1,,96290836,Cakewalk,4,33.39,0.5111841644364554
