meetings.name,meetings.bfExchangeEventId,meetings.races.bfExchangeMarketId,meetings.races.name,meetings.races.number,meetings.races.comment,meetings.races.runners.bfExchangeSelectionId,meetings.races.runners.name,meetings.races.runners.number,meetings.races.runners.ratedPrice,meetings.races.runners.early_speed
Grafton,35316955,1.254588728,R10 350m FFA,10,,81519309,Black Horse,7,5.75,0.6824351326188284
Grafton,35316955,1.254588728,R10 350m FFA,10,,56017427,Brodies Tiger,8,10.54,0.6002512671415889
Grafton,35316955,1.254588734,R11 350m Gr4/5,11,,94137089,McKeon,1,3.63,Unknown
Grafton,35316955,1.254588734,R11 350m Gr4/5,11,,86555401,Integrity Al,2,4.94,0.6226831336331005
Grafton,35316955,1.254588734,R11 350m Gr4/5,11,,83642899,Robell Polly,3,31.49,0.49308455464013634
Grafton,35316955,1.254588734,R11 350m Gr4/5,11,,73179124,Roger,4,10.92,0.824444262675298
Grafton,35316955,1.254588734,R11 350m Gr4/5,11,,56980144,Rocky Pepper,6,34.32,0.7337910131749379
Grafton,35316955,1.254588734,R11 350m Gr4/5,11,,58883123,Identity Unknown,7,37.34,0.6064643230992265
Grafton,35316955,1.254588734,R11 350m Gr4/5,11,,90458270,Fire And Gravy,8,2.92,0.795727643039768
Grafton,35316955,1.254588739,R12 350m Gr5,12,,69067274,Exonerate,1,47.44,0.29221904108938246
Grafton,35316955,1.254588739,R12 350m Gr5,12,,80363765,Buddy Bonus,2,3.66,0.5500756667338693
Grafton,35316955,1.254588739,R12 350m Gr5,12,,84147758,Nannys Boy,3,8.84,0.5282640671938266
Grafton,35316955,1.254588739,R12 350m Gr5,12,,92677261,Kingsbrae Rex,4,4.67,0.5571993125425825
Grafton,35316955,1.254588739,R12 350m Gr5,12,,91531771,Bilambil Beach,6,6.93,0.4179518873521568
Grafton,35316955,1.254588739,R12 350m Gr5,12,,91117294,Ophidian,7,5.87,0.5169369174804356
Grafton,35316955,1.254588739,R12 350m Gr5,12,,74775519,Barney Google,8,15.67,0.5212002216283369
Grafton,35316955,1.254588684,R2 350m Heat,2,,74301094,Tim Bonus,1,23.24,0.21228741260233808
Grafton,35316955,1.254588684,R2 350m Heat,2,,80605542,Lamia Modena,2,6.27,0.21193960705223203
Grafton,35316955,1.254588684,R2 350m Heat,2,,90716215,Mid City Boss,3,4.53,0.5932855675338629
Grafton,35316955,1.254588684,R2 350m Heat,2,,89348686,Robell Ceaser,4,7.81,0.29969674899906285
Grafton,35316955,1.254588684,R2 350m Heat,2,,2297567,Graphite,5,80.22,0.3710898410581404
Grafton,35316955,1.254588684,R2 350m Heat,2,,95580372,Burnside Matt,6,5.72,0.5643826317064473
Grafton,35316955,1.254588684,R2 350m Heat,2,,88694777,All On Al,7,6.62,0.3981153084647798
Grafton,35316955,1.254588684,R2 350m Heat,2,,84431786,Street Pie Cindy,8,9.06,0.3744457048190637
Grafton,35316955,1.254588690,R3 350m Heat,3,,92780090,Robell Seth,1,9.75,0.24755700286185406
Grafton,35316955,1.254588690,R3 350m Heat,3,,84147779,Burnside Bookie,2,2.52,0.5200139026240397
Grafton,35316955,1.254588690,R3 350m Heat,3,,95580373,Lollipop Valley,3,4.58,0.5243722867679292
Grafton,35316955,1.254588690,R3 350m Heat,3,,79491494,Neat and Sweet,4,26.2,Unknown
Grafton,35316955,1.254588690,R3 350m Heat,3,,84401588,Bye Bye Sweetie,6,13.25,0.5077904955505581
Grafton,35316955,1.254588690,R3 350m Heat,3,,87417021,Flashing Past,7,9.11,0.3836312361793786
Grafton,35316955,1.254588690,R3 350m Heat,3,,82819051,Aussie Bonus,8,16.93,0.4111377439077894
Grafton,35316955,1.254588695,R4 350m Heat,4,,73994228,Cosmic Casper,1,9.9,0.6173288222123687
Grafton,35316955,1.254588695,R4 350m Heat,4,,89265634,Classic Boodie,3,2.5,0.6864130984873127
Grafton,35316955,1.254588695,R4 350m Heat,4,,95580375,Confetti Dan,4,6.98,0.458228839867005
Grafton,35316955,1.254588695,R4 350m Heat,4,,95580376,All On Pop,5,16.25,0.11939592798647877
Grafton,35316955,1.254588695,R4 350m Heat,4,,95580377,Rushforth Baz,6,6.76,0.4106326633797488
Grafton,35316955,1.254588695,R4 350m Heat,4,,91925992,Sweet Marni Moo,7,16.06,0.2238266677133205
Grafton,35316955,1.254588695,R4 350m Heat,4,,94409995,Robell Bobby,8,13.65,0.18393985534171348
Grafton,35316955,1.254588695,R4 350m Heat,4,,68855515,Len Tank,9,90.75,0.3814086686482082
Grafton,35316955,1.254588701,R5 350m Final,5,,75915232,Nugget Roberts,1,8.7,0.47608730525994136
Grafton,35316955,1.254588701,R5 350m Final,5,,95302029,Aussie Mac,2,4.68,0.7438691063017204
Grafton,35316955,1.254588701,R5 350m Final,5,,80363766,Heroic Federer,3,3.52,0.6619033117672958
Grafton,35316955,1.254588701,R5 350m Final,5,,82019833,Arctic Bell,5,30.97,0.6377549997915761
Grafton,35316955,1.254588701,R5 350m Final,5,,78917043,Reel Em Zena,6,34.96,Unknown
Grafton,35316955,1.254588701,R5 350m Final,5,,89348693,Call To Arms,7,8.35,0.7752847111321155
Grafton,35316955,1.254588701,R5 350m Final,5,,79330860,Othello,8,7.56,0.5090244607285641
Grafton,35316955,1.254588701,R5 350m Final,5,,89302398,Genovese,9,13.52,0.5365878886805091
Grafton,35316955,1.254588706,R6 660m N/G,6,,85283762,Proper Star,1,6.77,0.5100123220391124
Grafton,35316955,1.254588706,R6 660m N/G,6,,95580379,tempting dash,2,3.95,Unknown
Grafton,35316955,1.254588706,R6 660m N/G,6,,90458311,Goldstar Prada,3,17.71,0.22093440836818123
Grafton,35316955,1.254588706,R6 660m N/G,6,,79525556,Firebird,4,8.97,0.33877696735349816
Grafton,35316955,1.254588706,R6 660m N/G,6,,78535307,Goldmine Fire,5,7.45,0.6285172214135051
Grafton,35316955,1.254588706,R6 660m N/G,6,,75019383,Apache Tiger,6,9.12,0.6607880734059053
Grafton,35316955,1.254588706,R6 660m N/G,6,,81562445,Goldstar Sandler,7,10.31,0.4403531716281478
Grafton,35316955,1.254588706,R6 660m N/G,6,,77387094,Stowaway,8,11.06,0.3833152615176593
Grafton,35316955,1.254588712,R7 450m Final,7,,91434117,Pitch Black Bear,1,15.07,0.42809632767389927
Grafton,35316955,1.254588712,R7 450m Final,7,,88780910,Wavy Web Surf,2,8.53,0.47009562687872186
Grafton,35316955,1.254588712,R7 450m Final,7,,79066897,Majestic Socks,3,25.88,0.4073256631246417
Grafton,35316955,1.254588712,R7 450m Final,7,,86696302,Mr Einstein,5,14.22,0.3851056339521485
Grafton,35316955,1.254588712,R7 450m Final,7,,94985493,Brown Bread,6,14.77,0.29844186730919225
Grafton,35316955,1.254588712,R7 450m Final,7,,95580380,Ultimate Floyd,7,41.11,0.3432599854843761
Grafton,35316955,1.254588712,R7 450m Final,7,,95580381,Sandave Apache,8,1.82,0.6244331989687183
Grafton,35316955,1.254588712,R7 450m Final,7,,88969290,Undeniable Grit,9,14.83,0.38339693158146804
Grafton,35316955,1.254588717,R8 450m Heat,8,,86976264,Versification,1,8.98,0.598584621314115
Grafton,35316955,1.254588717,R8 450m Heat,8,,93022421,Country Form,2,10.33,0.46796976935649537
Grafton,35316955,1.254588717,R8 450m Heat,8,,87678053,Ritza Jackson,3,3.05,0.45963953776218636
Grafton,35316955,1.254588717,R8 450m Heat,8,,59768997,Tiddler Boy,4,21.85,0.6083772250359581
Grafton,35316955,1.254588717,R8 450m Heat,8,,67401505,Know All Baxter,5,20.48,0.5672128284965271
Grafton,35316955,1.254588717,R8 450m Heat,8,,86696305,Frances Theresa,6,27.46,0.3065134359542697
Grafton,35316955,1.254588717,R8 450m Heat,8,,90525528,Most Determined,7,4.94,0.71466005669775
Grafton,35316955,1.254588717,R8 450m Heat,8,,81603103,Striped Mac,8,7.64,0.6605689522054401
Grafton,35316955,1.254588723,R9 450m Heat,9,,92390955,Hooked On Dolly,1,6.46,0.6191007316327093
Grafton,35316955,1.254588723,R9 450m Heat,9,,78689372,For Mercy Sake,2,4.09,0.44115187236917797
Grafton,35316955,1.254588723,R9 450m Heat,9,,88928890,Soul Of Fire,3,3.3,0.7602659766009611
Grafton,35316955,1.254588723,R9 450m Heat,9,,83379754,Miss Blue Blaze,4,13.78,0.5462879946628374
Grafton,35316955,1.254588723,R9 450m Heat,9,,90525526,Speed Holes,5,15.39,0.4154686996332693
Grafton,35316955,1.254588723,R9 450m Heat,9,,79259309,Epifanio,6,19.82,0.5045881485098171
Grafton,35316955,1.254588723,R9 450m Heat,9,,95580383,Unrecoverable,7,12.97,0.5153514882209742
Grafton,35316955,1.254588723,R9 450m Heat,9,,95580382,Magic Deuce,9,30.58,0.4653480083193695
Healesville,35316893,1.254588246,R11 350m Heat,11,,81222695,Be Gritty,1,3.41,0.7644199096501689
Healesville,35316893,1.254588246,R11 350m Heat,11,,89061119,Major Illusion,2,10.3,0.27775816219199967
Healesville,35316893,1.254588246,R11 350m Heat,11,,94181815,Catch Maxwell,3,10.28,0.4577027602642434
Healesville,35316893,1.254588246,R11 350m Heat,11,,90287011,Negative Nibbs,4,11.96,0.319605779771584
Healesville,35316893,1.254588246,R11 350m Heat,11,,86188523,Caco Missile,6,5.24,0.7285258255494567
Healesville,35316893,1.254588246,R11 350m Heat,11,,83942262,Lakers Legend,7,27.98,0.5496163299862289
Healesville,35316893,1.254588246,R11 350m Heat,11,,94736360,Aston Lyon,8,4.95,0.6078652733550667
Healesville,35316893,1.254588249,R12 350m Heat,12,,94449594,Commanche Jack,1,1.78,0.8473086743080078
Healesville,35316893,1.254588249,R12 350m Heat,12,,66654266,Lose My Mind,2,10.89,0.5822387067727943
Healesville,35316893,1.254588249,R12 350m Heat,12,,91485617,Getting Nervous,3,22.91,0.5670219749751145
Healesville,35316893,1.254588249,R12 350m Heat,12,,95621351,Major Wait,4,16.98,0.6411486526326287
Healesville,35316893,1.254588249,R12 350m Heat,12,,95023246,Fernley Girl,6,7.03,0.7729495841383417
Healesville,35316893,1.254588249,R12 350m Heat,12,,82117120,Miss Bella Babe,7,23.51,0.6656512675177488
Healesville,35316893,1.254588249,R12 350m Heat,12,,87716299,Beeline,8,17.14,0.3654825796794454
Mount Gambier,35316974,1.254589111,R10 400m Gr3/4/5,10,,57594086,Lochinvar Pearl,1,5.91,0.4583299287511921
Mount Gambier,35316974,1.254589111,R10 400m Gr3/4/5,10,,85473146,Hyphenate,2,2.26,0.6216314599791252
Mount Gambier,35316974,1.254589111,R10 400m Gr3/4/5,10,,52545998,Freddy Deeds,4,8.67,0.3696003713010292
Mount Gambier,35316974,1.254589111,R10 400m Gr3/4/5,10,,89931813,Trial King,6,4.29,0.5809801774741858
Mount Gambier,35316974,1.254589111,R10 400m Gr3/4/5,10,,63364289,Bert Deeds,8,25.3,0.4486503229628634
Mount Gambier,35316974,1.254589102,R7 305m FFA,7,,88331000,Gus Limes,1,4.66,0.5559137505930235
Mount Gambier,35316974,1.254589102,R7 305m FFA,7,,72609955,Ringers Girl,2,12.65,0.49582218169270825
Mount Gambier,35316974,1.254589102,R7 305m FFA,7,,80064587,Lie to Me,4,6.66,Unknown
Mount Gambier,35316974,1.254589102,R7 305m FFA,7,,74616209,Wind Whiskers,6,2.24,0.6505093083500018
Mount Gambier,35316974,1.254589102,R7 305m FFA,7,,58251645,Cadillac Ragtop,8,9.08,0.5966563576991657
Mount Gambier,35316974,1.254589105,R8 305m Inv,8,,59685145,Cadillac Landau,1,6.24,0.5384665302287969
Mount Gambier,35316974,1.254589105,R8 305m Inv,8,,66580720,Wario,2,1.95,0.6778264232395574
Mount Gambier,35316974,1.254589105,R8 305m Inv,8,,50037203,Cadillac Lloyd,4,18.13,0.5812543000087806
Mount Gambier,35316974,1.254589105,R8 305m Inv,8,,51835238,Unique Destiny,5,6.29,0.5219032492467054
Mount Gambier,35316974,1.254589105,R8 305m Inv,8,,52546008,Cadillac Magic,7,26.81,0.44856154957763694
Mount Gambier,35316974,1.254589105,R8 305m Inv,8,,66487317,Harry Chana,8,13.05,0.41997900946149513
Mount Gambier,35316974,1.254589108,R9 512m FFA,9,,92117650,Aston Sushi,1,4.7,0.5268586205192858
Mount Gambier,35316974,1.254589108,R9 512m FFA,9,,76009608,Minnies My Mum,3,4.47,0.6693447162152919
Mount Gambier,35316974,1.254589108,R9 512m FFA,9,,83605482,High Cube,5,4.79,0.5388161677330054
Mount Gambier,35316974,1.254589108,R9 512m FFA,9,,77615105,Bomb Luca,7,2.82,0.6825863018197801
Q2 Parklands,35316951,1.254588580,R1 520m Final,1,,93828014,Vitesse Etoile,1,7.65,0.3580498304721418
Q2 Parklands,35316951,1.254588580,R1 520m Final,1,,90049663,Eternity Bridge,2,2.93,0.7234186492797585
Q2 Parklands,35316951,1.254588580,R1 520m Final,1,,87095136,Clean Air,3,29.84,0.4120895703791667
Q2 Parklands,35316951,1.254588580,R1 520m Final,1,,95581867,Mr Wonderful,4,5.44,0.5235670093485283
Q2 Parklands,35316951,1.254588580,R1 520m Final,1,,91476463,Arthur Tango,5,12.85,0.31813132076506456
Q2 Parklands,35316951,1.254588580,R1 520m Final,1,,95581868,Zawadi,6,22.61,0.4479876963097594
Q2 Parklands,35316951,1.254588580,R1 520m Final,1,,95581869,Very Shrewd,7,25.19,0.2964669950973132
Q2 Parklands,35316951,1.254588580,R1 520m Final,1,,94137373,Zipping Chebet,8,6.69,0.43424104380790735
Q2 Parklands,35316951,1.254588625,R10 520m Gr5,10,,84182945,Aussie Puzzle,1,14.54,0.2739453691103045
Q2 Parklands,35316951,1.254588625,R10 520m Gr5,10,,87124442,Shes All Fire,2,5.17,0.5111128922159004
Q2 Parklands,35316951,1.254588625,R10 520m Gr5,10,,89019884,Silver Moon,3,25.47,0.36241397038564066
Q2 Parklands,35316951,1.254588625,R10 520m Gr5,10,,93575067,Sheriff,4,2.41,0.5103217895419734
Q2 Parklands,35316951,1.254588625,R10 520m Gr5,10,,92822837,Gordon Keeping,5,13.31,0.3753878507209515
Q2 Parklands,35316951,1.254588625,R10 520m Gr5,10,,85214294,Fill My Pockets,6,21.87,0.3522996031697748
Q2 Parklands,35316951,1.254588625,R10 520m Gr5,10,,91531765,Haras Hasty,7,9.67,0.5722260279157249
Q2 Parklands,35316951,1.254588625,R10 520m Gr5,10,,80092646,Forgiveness,8,16.9,0.7270714449407416
Q2 Parklands,35316951,1.254588630,R11 520m Gr5,11,,89435577,Loco Ryder,1,5.85,0.43324517713322624
Q2 Parklands,35316951,1.254588630,R11 520m Gr5,11,,82415037,Big Zeal,2,31.32,0.5672015439882717
Q2 Parklands,35316951,1.254588630,R11 520m Gr5,11,,88070324,Haras Frankie,3,5.96,0.5767774941477896
Q2 Parklands,35316951,1.254588630,R11 520m Gr5,11,,92822847,Koby Keeping,4,3.85,0.48718016096963646
Q2 Parklands,35316951,1.254588630,R11 520m Gr5,11,,93827773,Henry Blake,5,14.79,0.44633370248272075
Q2 Parklands,35316951,1.254588630,R11 520m Gr5,11,,79846225,Specifically,6,33.82,0.2654979938184646
Q2 Parklands,35316951,1.254588630,R11 520m Gr5,11,,84223542,My Picasso,7,4.54,0.5527062755905396
Q2 Parklands,35316951,1.254588630,R11 520m Gr5,11,,92785354,Slim Nikita,8,19.01,0.3007419354375449
Q2 Parklands,35316951,1.254588635,R12 520m Gr5,12,,92966480,Canya Flavour,1,4.25,0.3395541083168827
Q2 Parklands,35316951,1.254588635,R12 520m Gr5,12,,77647340,Kettle On Mrs,2,69.31,0.48135451991183115
Q2 Parklands,35316951,1.254588635,R12 520m Gr5,12,,63552659,Saint Pauli Girl,3,19.58,0.5664517314517339
Q2 Parklands,35316951,1.254588635,R12 520m Gr5,12,,80027272,Brunswick Dream,4,2.46,0.49206612945007683
Q2 Parklands,35316951,1.254588635,R12 520m Gr5,12,,66204295,Johnny No Ice,5,17.34,0.36282389893747613
Q2 Parklands,35316951,1.254588635,R12 520m Gr5,12,,84660695,Installer,6,9.28,0.5340617273255339
Q2 Parklands,35316951,1.254588635,R12 520m Gr5,12,,68791669,Sleek Charm,7,43.43,0.34968559619130385
Q2 Parklands,35316951,1.254588635,R12 520m Gr5,12,,80064681,Maywyns Jaguar,8,9.6,0.505683422045742
Q2 Parklands,35316951,1.254588585,R2 520m Gr6,2,,95581872,Jazzy Mcgraw,1,2.63,0.4065769971307654
Q2 Parklands,35316951,1.254588585,R2 520m Gr6,2,,92966477,Winning Edition,2,4.93,0.48190482043051
Q2 Parklands,35316951,1.254588585,R2 520m Gr6,2,,93827989,Sunset Dream,3,6.13,0.5452379620106309
Q2 Parklands,35316951,1.254588585,R2 520m Gr6,2,,95581873,Cheeky Belgin,4,11.8,0.3767153465895291
Q2 Parklands,35316951,1.254588585,R2 520m Gr6,2,,95070498,Inland Mark,6,21.76,0.4141368691742431
Q2 Parklands,35316951,1.254588585,R2 520m Gr6,2,,84266995,Zipping Dargan,7,17.04,0.3653191614748769
Q2 Parklands,35316951,1.254588585,R2 520m Gr6,2,,94952125,Shes Dangerous,8,24.08,0.34631149581967824
Q2 Parklands,35316951,1.254588585,R2 520m Gr6,2,,89266314,Maywyn Obama,9,43.77,0.20869808818475002
Q2 Parklands,35316951,1.254588590,R3 600m Rest,3,,91926297,Fore Shore,1,2.54,0.5966055327968864
Q2 Parklands,35316951,1.254588590,R3 600m Rest,3,,80131933,Wings Of Fury,2,7.56,0.32117191040617155
Q2 Parklands,35316951,1.254588590,R3 600m Rest,3,,80330922,Asawa Baby,3,15.69,0.1932323768089092
Q2 Parklands,35316951,1.254588590,R3 600m Rest,3,,94137379,Sampson,6,4.26,0.5096867039290329
Q2 Parklands,35316951,1.254588590,R3 600m Rest,3,,84223501,Tote Deor,7,5.71,0.47580334825862913
Q2 Parklands,35316951,1.254588595,R4 600m Rest,4,,76911942,Fire Song,1,11.56,0.29832303345843053
Q2 Parklands,35316951,1.254588595,R4 600m Rest,4,,86821026,Flaming Blossom,2,11.85,0.4269877177505551
Q2 Parklands,35316951,1.254588595,R4 600m Rest,4,,3046825,Egyptian Queen,3,2.43,0.4970462408704305
Q2 Parklands,35316951,1.254588595,R4 600m Rest,4,,92744749,Lakeview Libby,4,6.85,0.577253514753522
Q2 Parklands,35316951,1.254588595,R4 600m Rest,4,,71343056,No Bail Jester,6,24.75,0.550112532232375
Q2 Parklands,35316951,1.254588595,R4 600m Rest,4,,90253581,Heres the Plan,7,5.98,Unknown
Q2 Parklands,35316951,1.254588595,R4 600m Rest,4,,84223502,Closing Model,8,15.42,0.36167755776678834
Q2 Parklands,35316951,1.254588600,R5 600m Gr5,5,,74900659,Bad And Bertha,1,5.92,0.4904819867317419
Q2 Parklands,35316951,1.254588600,R5 600m Gr5,5,,72062487,Mossy Boots,2,6.08,0.6395190661212099
Q2 Parklands,35316951,1.254588600,R5 600m Gr5,5,,75394268,Crab Pot,4,5.3,0.3741157526695559
Q2 Parklands,35316951,1.254588600,R5 600m Gr5,5,,95581875,Fire Tears,5,9.55,0.6006531981298189
Q2 Parklands,35316951,1.254588600,R5 600m Gr5,5,,81438618,Trumpet Tears,6,10.05,0.6667809863437113
Q2 Parklands,35316951,1.254588600,R5 600m Gr5,5,,71550701,Lumby,7,51.48,0.5911131145853301
Q2 Parklands,35316951,1.254588600,R5 600m Gr5,5,,88112339,Soiree,8,3.93,0.5349669243916579
Q2 Parklands,35316951,1.254588605,R6 520m Gr5,6,,92997150,Smoky Chipotle,1,10.09,0.6760504359673207
Q2 Parklands,35316951,1.254588605,R6 520m Gr5,6,,91434372,Zipping Urban,2,2.47,0.6382170151820944
Q2 Parklands,35316951,1.254588605,R6 520m Gr5,6,,91748742,Hot Momentum,3,12.31,0.5755144487610528
Q2 Parklands,35316951,1.254588605,R6 520m Gr5,6,,91693443,Canya Launch,4,18.35,0.3309887781039285
Q2 Parklands,35316951,1.254588605,R6 520m Gr5,6,,88694356,Haras Oden,5,9.85,0.4962228242267866
Q2 Parklands,35316951,1.254588605,R6 520m Gr5,6,,79258671,Satoshi,6,13.16,0.2679295783381933
Q2 Parklands,35316951,1.254588605,R6 520m Gr5,6,,88070320,Grubber Kick,7,6.2,0.6125587804160211
Q2 Parklands,35316951,1.254588605,R6 520m Gr5,6,,80330828,Juju Blue,8,45.58,0.39900449184859094
Q2 Parklands,35316951,1.254588610,R7 520m Gr4/5,7,,88070295,On The Whisper,1,4.25,0.7734415020145933
Q2 Parklands,35316951,1.254588610,R7 520m Gr4/5,7,,57496568,Cha Cha Kitty,2,61.89,0.41613464461581673
Q2 Parklands,35316951,1.254588610,R7 520m Gr4/5,7,,83192888,Haras Milena,3,18.94,0.5226846135101508
Q2 Parklands,35316951,1.254588610,R7 520m Gr4/5,7,,78979481,Moet Magic,4,11.35,0.6521875249633937
Q2 Parklands,35316951,1.254588610,R7 520m Gr4/5,7,,88029662,Shes Saintly,5,9.87,0.6253576645455985
Q2 Parklands,35316951,1.254588610,R7 520m Gr4/5,7,,82279078,Cookey Charisma,6,35.34,0.503481463648239
Q2 Parklands,35316951,1.254588610,R7 520m Gr4/5,7,,91355561,Hes Regal,7,9.55,0.45116127165360265
Q2 Parklands,35316951,1.254588610,R7 520m Gr4/5,7,,93022766,Neame,8,2.68,0.7698660802690513
Q2 Parklands,35316951,1.254588615,R8 520m Final,8,,89670705,More Than Merry,1,11.46,0.5542860046556364
Q2 Parklands,35316951,1.254588615,R8 520m Final,8,,88377075,Zipping Lipa,2,6.33,0.6389534330329594
Q2 Parklands,35316951,1.254588615,R8 520m Final,8,,95581877,Under Anesthetic,3,3.07,0.7040175673615895
Q2 Parklands,35316951,1.254588615,R8 520m Final,8,,89103696,Surrealist,4,10.97,0.38637801469703725
Q2 Parklands,35316951,1.254588615,R8 520m Final,8,,91062674,Cash Cruise,6,8.38,0.3400917842292936
Q2 Parklands,35316951,1.254588615,R8 520m Final,8,,87380625,Penny Calido,7,22.53,0.552407912176286
