meetings.name,meetings.bfExchangeEventId,meetings.races.bfExchangeMarketId,meetings.races.name,meetings.races.number,meetings.races.comment,meetings.races.runners.bfExchangeSelectionId,meetings.races.runners.name,meetings.races.runners.number,meetings.races.runners.ratedPrice,meetings.races.runners.early_speed
Bendigo,35390088,1.255529534,R1 425m Mdn,1,,96496860,Miss Hoover,1,8.73,0.23603021971123817
Bendigo,35390088,1.255529534,R1 425m Mdn,1,,2987759,Just Imagine,2,3.62,0.587287500030045
Bendigo,35390088,1.255529534,R1 425m Mdn,1,,96496861,Hillbilly Remi,3,8.91,Unknown
Bendigo,35390088,1.255529534,R1 425m Mdn,1,,96496862,Taltarni Lane,4,9.68,Unknown
Bendigo,35390088,1.255529534,R1 425m Mdn,1,,96496863,Wanbi,5,9.6,Unknown
Bendigo,35390088,1.255529534,R1 425m Mdn,1,,96496864,Hillbilly Hunter,6,9.97,Unknown
Bendigo,35390088,1.255529534,R1 425m Mdn,1,,96496865,Harrow Swifty,7,13.91,0.48235772696548995
Bendigo,35390088,1.255529534,R1 425m Mdn,1,,96496866,Taltarni Blue,8,8.51,Unknown
Bendigo,35390088,1.255529579,R10 500m Heat,10,,80974004,Winning Ratio,1,5.05,0.748823764561678
Bendigo,35390088,1.255529579,R10 500m Heat,10,,78231834,Raven Force,2,13.64,0.39797839535616353
Bendigo,35390088,1.255529579,R10 500m Heat,10,,68712787,Bounding Chief,3,10.81,0.5679985428127541
Bendigo,35390088,1.255529579,R10 500m Heat,10,,87497416,Rattler,4,3.73,0.6236967777885649
Bendigo,35390088,1.255529579,R10 500m Heat,10,,4645812,Les Norton,6,15.79,0.3966118157466853
Bendigo,35390088,1.255529579,R10 500m Heat,10,,74843740,Fawn Beast,7,13.95,0.19478202815887347
Bendigo,35390088,1.255529579,R10 500m Heat,10,,88330612,Aston Hercules,8,4.29,0.6733914751597068
Bendigo,35390088,1.255529584,R11 500m Heat,11,,89348868,Aston Summit,1,2.41,0.7478923482887696
Bendigo,35390088,1.255529584,R11 500m Heat,11,,79739531,Nancy Devere,2,3.61,0.5964230385389221
Bendigo,35390088,1.255529584,R11 500m Heat,11,,76910970,Lizard Country,3,38.58,0.3503370127742429
Bendigo,35390088,1.255529584,R11 500m Heat,11,,85445967,Sorella,4,16.51,0.7258993807565476
Bendigo,35390088,1.255529584,R11 500m Heat,11,,87124459,Alacrity Dave,6,12.59,0.5951993334604333
Bendigo,35390088,1.255529584,R11 500m Heat,11,,94060360,Berserker Viking,7,17.5,0.41217181913984424
Bendigo,35390088,1.255529584,R11 500m Heat,11,,86555322,Ascend Igloo,8,11.77,0.6262714073347999
Bendigo,35390088,1.255529589,R12 500m Heat,12,,85507709,Its Mikado Time,1,1.8,0.7919550281184787
Bendigo,35390088,1.255529589,R12 500m Heat,12,,90253090,Shes Primed,2,8.08,0.8713621320352771
Bendigo,35390088,1.255529589,R12 500m Heat,12,,73643840,Go Pikachu,3,43.16,0.4643068720263628
